order_id,payment_sequential,payment_type,payment_installments,payment_value
4dd4745f66dc08de8b825edf6155ce4b,1,credit_card,2,64.23
6fec846920d64dd20cad8adb75d01e8d,1,credit_card,3,103.26
31995e0e4e63c77d8f5cf8970cd39a7f,1,credit_card,2,117.36
21577126c19bf11a0b91592e5844ba78,12,voucher,1,4.39
4bad794236d71eada0390ce3edb591fc,1,credit_card,2,78.62
3443b7575b141322b9be5ea9ba71188c,1,boleto,1,51.84
ac40627fa08c6c47cdb3648f3e14901a,2,credit_card,1,12.83
ed4a172213a7200e76de6bc76fc586d9,1,credit_card,3,235.69
444928c349bed18bd960cf50ac772e7c,1,credit_card,8,82.50
d7646ffe8fdd9e7d9557f9f7cbf04530,1,credit_card,3,78.54
316d34d7998d35ca148e02a9a5611307,1,credit_card,1,30.27
fe59965bfbf484aee4f2503efbd933d6,1,credit_card,5,64.10
d1f7b8ef7a59b18de8df95b7b8073a5f,2,voucher,1,100.00
7258f5b1cf840900c133d9f7192b7a84,1,credit_card,2,203.52
6d6f16813fbb3448a034fc242a2603c6,2,voucher,1,27.29
629bb9d04c91f3a7d95a5fe1432ce47b,1,boleto,1,103.33
f99c42cf20b64fe3dc045ae83e56f4e1,1,credit_card,3,566.00
ed0621902f725df643367f63deec991a,1,credit_card,10,165.04
641fb0752bf5b5940c376b3a8bb9dc52,1,credit_card,10,386.33
eb6b32a82d2459d0ce7f2089f9eba0f2,4,voucher,1,29.18
f1c86b9191896bcf9077ec22b6248153,2,voucher,1,41.95
36181ce9f0459af55f5aae302b4b13a8,1,credit_card,3,335.04
21577126c19bf11a0b91592e5844ba78,9,voucher,1,11.33
5322755defeb2e8863500740172a082b,1,credit_card,8,240.08
b43a195dd28616394e0209e0499adcb9,1,boleto,1,27.73
40a496e18a46349487b125eda0d0c288,1,boleto,1,69.90
4cc44db58430b3250f2ef264dbcc3b4c,1,credit_card,10,218.53
eb6b32a82d2459d0ce7f2089f9eba0f2,8,voucher,1,7.49
c99763ba8bcad2845131b6e9d2f203fc,1,credit_card,4,54.11
459aa8ae0e09ae140ba9f75c1f429524,1,boleto,1,60.05
1b151132de254c39a49f595684c80b41,1,credit_card,10,217.46
4ae41a4932898dbf49f39d10745ba16f,1,credit_card,1,21.29
40a601b71bfefbc0f6a7566b0d201fad,1,credit_card,1,30.12
874ebca0220c7586ef0eaf166bb83ea5,1,credit_card,3,169.41
63d8235747e25f4b65895e91ff64d778,1,voucher,1,82.87
cf8565a85deb141e6113476f67622a70,1,credit_card,2,102.17
c97b6271a445cec849420383547b34da,1,credit_card,3,108.83
9f9451274bc21055d9306c98eb7eb8f8,1,credit_card,10,105.77
7e030f7ce01972bbf5aeeadffe8f930a,1,credit_card,4,206.10
4a7daecdbb69d275f72866f7f8d00448,1,credit_card,7,72.21
15226cfb3e9f4ad163d09f493688204b,3,voucher,1,20.09
3900b88a922f66bc0aecfeb3807bec9d,1,credit_card,5,127.92
2d8929b98f4be1f692ab7d61afb727e7,1,credit_card,9,239.49
76149a98fb53f831f6aa676c3193ee0f,1,credit_card,3,75.07
67528c4b8b629d9cbb51da492c6a9ec4,1,credit_card,1,52.63
eb808f17e12419314395e5309b23258b,1,boleto,1,100.34
6f7390ae95a89ea985e0d81b189e96d5,1,credit_card,10,297.99
139f1705692cf6f0ea124350e5ac47de,1,credit_card,1,56.88
ded4e6e4d721200bd599d81e5b29901f,1,credit_card,1,165.78
6ef48857a65c0db78e1cd9e0accbd55b,1,credit_card,2,86.61
7f64d5e4a277230448eebf7956e29706,1,credit_card,1,35.00
b645d720bd6caa9606b492b81c3f537b,1,credit_card,3,104.56
54a845f5cc0d3691277e4adfebd4a5bf,1,boleto,1,66.01
d11fc5b9e5bf7a0c4ce41b04a59f0154,1,credit_card,6,353.30
0d4947e726ae3959a6cc28979ab632a2,1,credit_card,1,34.80
8378137868c479b948c8712cac81f79d,1,credit_card,4,219.63
10870ce1b8fbb2c59df2c544b74d1b54,1,credit_card,5,719.65
3337a984417a1c95241b5f47acb33720,1,credit_card,2,61.84
d0e7875fcf8fa009f5295ad397fc7e18,1,credit_card,5,116.01
947b612f269cbbdaa438d55bb70f1baf,1,credit_card,2,164.34
76c4c846aae2dae9e87dfa492c3f5259,1,credit_card,12,435.96
615cc334a44e9fdc646ece2bd6de2c26,1,credit_card,1,37.29
d1373152bf63d51168f41cbeba3663a8,1,credit_card,3,260.00
8cb407154874301be08656a7fb09d9d9,1,voucher,1,81.34
66fc85fce01ca94d68a669ad2f78c035,1,credit_card,1,58.41
4cf65f650cc60791bfb99bbaa418faf9,1,boleto,1,66.53
b5628337dad9ae1f38266f0e22fdae4a,2,voucher,1,100.00
5ad82a9fb12ff34f8883ccfaddf3da4f,1,boleto,1,125.56
f536792a13716fb94028f1c59984763c,1,credit_card,6,66.96
1087ede9a334cc652bfecf7e944aad0b,1,credit_card,5,100.82
13fd61236a6baeb00aba9df344275a78,1,credit_card,3,38.01
c7820995dbe03c41044d23a03179a74e,1,boleto,1,99.42
4461758febf28f20a599646b502ddbec,1,voucher,1,72.18
79c697a71c6bfb37a4c83d238e695404,3,voucher,1,9.71
f19b9413f2deb98fbb76c8f57ca52a95,1,credit_card,1,38.30
d263c89354a73314488491185858af42,1,boleto,1,35.95
225e39ca6a487e0cdd5c97dfc57c92ff,1,boleto,1,119.34
3a5f9959785e2cc88b4618dec84a5834,1,credit_card,1,60.77
2e612a3508e4bce75344e6bfb68f28e0,1,credit_card,1,71.50
2463279edadcaf575a27466ac0030f67,1,credit_card,1,45.39
e0c8a0e62ecd027577c1cfdb38c8f1ee,1,credit_card,8,166.40
8b7d4b3e8eca5cae93f948e0d7b67406,1,boleto,1,139.46
21577126c19bf11a0b91592e5844ba78,11,voucher,1,3.32
3c21823fb08a6a2ff770877efffb1c1a,1,credit_card,1,215.76
5a91aca4cab56a1119249a6ab5d41318,1,boleto,1,172.57
8040ee89b88d6ea587b51b55dbfb4dc5,1,credit_card,3,87.64
23169ab372b70385fcc9668d29aad84a,1,credit_card,6,66.99
7db6028d54d5921d79f3cb2b95e63a73,1,credit_card,8,167.14
7fece9c7487cb93f6d37df78e2283d07,1,credit_card,4,146.38
b779a9b1774b12944ab77d39b831f151,1,credit_card,1,74.10
3cba7817e430400056f23107daafd6a9,1,credit_card,8,103.28
a54dca1918f3c9eaa16ac953a5d8c9ba,1,credit_card,4,42.77
b883943a11a0c834424c7bf9bfea8b88,1,credit_card,8,236.00
199b954f78aa6406855014a9a935ef5a,1,credit_card,1,87.96
dbd8e1a6d62bae210e6a42ed8bcf8d39,1,credit_card,6,70.49
722e7452a1ac677a58f6ad6ed2a94420,1,credit_card,1,61.10
a70cbddbc05271b2103fdd63f37034a0,1,credit_card,1,69.14
a144aa25d9d14f25ee9f3ec4118e5517,1,voucher,1,68.46
9c3a601d7089e5ecff0515e743748165,1,credit_card,10,162.77
83d5a4507ca3b740b2e4642220ebd8d2,1,boleto,1,45.95
5d79b555805a2c67a647b4f2ed28891c,1,credit_card,1,105.01
b022357c03da2d91ba22d886af2c83a5,1,boleto,1,51.79
36b8ca63eb9822b5f68630749ff70e32,1,credit_card,5,54.33
df413df02c32f319cb51828513261aff,1,credit_card,10,183.18
f1d6313ed30c82ba1523aad41c60685e,3,voucher,1,20.00
d9d6038fc6b49e88d43af0a6d43f0846,1,credit_card,2,274.85
726714fe5c6124b8501feb36c5b89896,2,voucher,1,12.78
b986ced186e623c3fa979ee09cb4d300,1,credit_card,3,197.05
6016370c0d4a0da9c57394f85d9d11d6,1,credit_card,1,38.09
3f53ab479c257a4c6c027d24e4a2ffee,1,credit_card,6,62.78
7caa2aaed7e9a56d1bc1004eb7d296e5,3,voucher,1,35.62
47c1158d35b8d9f0453d5f2ddbbcb3b0,1,boleto,1,73.50
0818699476819463109688475b808343,1,credit_card,10,2607.09
08beae16754b76c55e9f49c7d4d138dd,1,credit_card,5,102.03
3e4c1f31ec362fab325d2bd1201a7c0a,1,credit_card,1,87.33
2a6ec88bef2eb4c5e4716b26406ead0b,1,credit_card,1,321.90
1feae53afbeb20695102145770b6037a,1,boleto,1,144.72
a030d3d4fe79a482fd66cb2205cdd0df,1,boleto,1,58.16
62005c92ae50253cbafc90c07cf33d2e,1,credit_card,1,30.41
7fefe32e6b0c87d855993ac5dc8dd951,1,credit_card,3,157.79
97190f1266ff922bc8bab1fde79fbec0,1,credit_card,2,221.79
05bf7a31e9d3eecf93db6a8e4508ed8a,1,credit_card,1,54.84
32ce9ea2719c8dc55fe5890c1143c60f,1,credit_card,2,114.35
cf8ba6c5f0ac149f8e8f55217c47e967,1,credit_card,1,769.34
a45c1f10d2a3a9e829ea9125e9e17aab,1,credit_card,1,51.40
86b6e717cea86f8854d74e5b1df23e95,1,credit_card,1,63.87
cce2ceb2a8ee779a15975a90e6063cab,2,voucher,1,23.90
993b2e3062c079f457a10aa536f9ca31,1,credit_card,1,86.15
9d241238f3827aced623154ace551dd9,1,boleto,1,164.66
7533138abe254f5d3856101e4a21e5f2,1,credit_card,1,68.53
0f32b97a3ceaa816f0ffa6af3ca4e0d6,1,credit_card,5,1192.04
d98fa029a1d4f7a477678c66f0a5d780,1,credit_card,4,244.65
bcc4d7b9422f45610ec4008b5012e842,1,credit_card,2,102.64
4a99025f5af0af1eb1b6602980ae4a82,1,credit_card,8,196.36
99eae747b45fb42516e46311533b3064,1,voucher,1,20.00
cac1850fae99ea24a8186fad4db365bb,4,voucher,1,18.87
cac1850fae99ea24a8186fad4db365bb,1,voucher,1,20.00
be69ded8b4b06a199c55fa74d7de978e,1,credit_card,1,81.09
eb6b32a82d2459d0ce7f2089f9eba0f2,3,voucher,1,16.11
76c077c302894d52a9cecbb6bc322b24,1,boleto,1,110.30
b77b82b683e9956ecdf55514de3d1f1d,1,credit_card,2,32.10
816a46a1473af18688a832b10acf062b,1,credit_card,1,34.17
ee24a4c9f2a2d7aa315838be51c92fd2,1,credit_card,8,169.50
eaaee645b1c3232e02feea76ef993a9e,1,boleto,1,85.14
3d7264091d686b71e3250b37f6ea6f07,1,credit_card,4,80.20
85cebb5f41967daca44f7c7883856f96,1,credit_card,1,147.88
35147acb423f303e15d12cfa60292799,1,boleto,1,37.13
82984749eb983f9f558a003b3fc693f7,1,boleto,1,36.00
dd1bd072c709a5e654fd047560eba5aa,1,credit_card,1,5.10
153fb90c16a95a3c0ea6cc48a1a4069c,1,credit_card,8,126.31
8c17e98f67708928c1b03bb705c14b3e,1,credit_card,3,191.13
c803c517b7b4203209bc317a912728e4,1,boleto,1,55.78
a5519d2a4e5aaee48134163456803e4c,1,credit_card,1,45.11
3a77992e9af4cff3d2b7bffa8f0597bd,1,credit_card,1,54.09
141d7ee98d9a50269f84d9a3c5330cba,1,credit_card,1,38.37
b33c9bb2caa1d2b9f219b70f6dba7dce,1,boleto,1,110.33
4b25b8fa39f9cbf4b728426f6b09b1aa,1,boleto,1,112.71
6d6f16813fbb3448a034fc242a2603c6,1,voucher,1,54.60
a79cb797abc143a743a29342947938f1,1,credit_card,1,66.67
0aa1d9509ae8e0c76c03ad7ba91dc81a,1,credit_card,4,180.27
64a484ba398186acb5cc014f8c5d1de9,1,credit_card,5,74.07
d37320918ed46f4cd29a218da930fb0c,1,credit_card,1,82.08
27fb2154c341bbc730063b1d16844616,1,boleto,1,220.04
981222fe88bbeab39c6ca1fa7bceba4c,1,credit_card,1,104.37
1dfe1249fb9a3871f918c37f1e5f68a6,2,voucher,1,41.03
5fb801bbd0a3376799e6d3a508f845db,1,credit_card,2,206.44
bc3fdb57bf20b2ce17d66ab9750415ba,1,credit_card,10,827.30
0fb2bd6c42efa12c5f32ee37e5f9fd34,1,credit_card,6,79.47
341cce59fc24a0f0cd59c5f25282b1ca,1,credit_card,4,113.08
60762802b48bb6d256d55b013d115013,1,credit_card,2,263.93
15226cfb3e9f4ad163d09f493688204b,1,voucher,1,25.68
69583cd28b004d804a6d819b11c8725c,1,credit_card,1,28.29
2695c625c0969a576dfa8a6888fd04cd,1,credit_card,1,67.13
d470b00bc3d705453cd02a793aaddb07,1,credit_card,2,174.89
5eeac31e1838a5a8563b9d111cd09a5d,1,credit_card,10,138.89
db70f8a5634ca9a20586be3dec6ad653,1,credit_card,1,95.87
e44ab38a09c7c1c8491ba831c5527914,1,credit_card,8,85.14
cfe2129968372224ea392ad47c0d5b02,1,credit_card,10,222.80
42d0d6be3900c1f50190096f216695b1,1,credit_card,1,240.13
c32264206a3adeaf75964372f602b40a,1,credit_card,2,94.53
a9fff775c01f5c2af9b79817fab57cd3,1,credit_card,4,62.42
b31c6094960eb242c3513d619998cb6d,1,credit_card,2,72.14
816d5d441d23818493578fb1db0a22ad,1,boleto,1,57.97
8dca7901c45e1525ad654814a7db9eea,1,credit_card,1,264.98
1f58529a06e9f7c89e20ca450f51a5d3,1,credit_card,3,76.09
21b0a5108bb56f3391fa2db965e76bd0,1,boleto,1,64.87
a15fc4ce7d1b1cd6ec005a2f267758d8,1,credit_card,4,183.92
668ae620ba2e85139d3707ad58062d4d,1,credit_card,4,42.69
ad87776df87aa84719c1be3456cbbf4d,1,credit_card,6,67.22
01bc343311e5b8090b64d6ab287a5cf0,1,credit_card,3,74.18
e884a5f13002803a9e393c21d0c1b257,1,credit_card,10,128.01
45b8bb0bfeacbf5aebe4c3f5cbcd2b06,1,credit_card,1,73.58
f1faa948ad7764d64dff89bdcd2b88fa,1,credit_card,1,74.34
06d5cbe68295558fd6c48998db3ea397,1,credit_card,10,152.62
e1bf61ad2edc26abb98c7d7f4a8dc47c,1,credit_card,2,407.74
7d666b83ead768ecbc15773ef8ef6c42,1,credit_card,3,58.28
4e1bb70e4b6fb08b9ddb86c7ade82354,1,boleto,1,92.90
81134c0da031fc1208ab4376cb3f384a,1,credit_card,1,29.41
57665b3fb0f04270d6b333c9d1f80a61,1,boleto,1,41.18
42653d5c4df9e26fb929a370f55ee092,1,credit_card,4,45.50
b73939058e5490167b4c069d941208d9,1,credit_card,10,254.52
f26fa27bb0f1337c570d70e32fc2e413,1,voucher,1,13.73
08fb5d31021fb887ce4ab33b8cdb804e,1,credit_card,1,63.77
98c78522be2bccf4c3948451a1c463f8,1,boleto,1,67.27
69aea24ee3243d0535ea6e03789bb5fc,1,credit_card,5,85.55
6455e8459efbeeda59bb360229b889ea,1,credit_card,1,32.42
87a831a955e30fb081a9e79b0c39573e,1,boleto,1,107.45
1e21edc6c6810b5779fa6685c82a6a89,1,credit_card,2,374.95
6ef2a7cbf8c6fb24f0acb656c756a44a,1,credit_card,3,137.99
30fb13279028a5d1ebc47f8ace9b041f,1,credit_card,1,105.97
3ca18df2135c0a2602ea7d0e9bf8cb03,1,credit_card,1,19.64
d5ca15179b0ee9c4d3720776ad896416,1,credit_card,1,72.72
79b63d1f9cf0257b33b04fbfb0847cba,1,credit_card,1,29.77
dc2b85f0ddea6ef19805bc5d4d599c53,1,credit_card,5,94.55
31b7099f02dfb1ef54bf9b3c44aaf417,2,voucher,1,72.35
92f77906d8fcaa454fff43e1882deb01,1,credit_card,4,124.52
57db9f1b9ba0b6c4abcb4eb40e83c182,1,credit_card,4,96.55
dad4408fb39e21cd4dd146ccf6c9d621,1,credit_card,5,284.54
1cbc4deb78977f04e2e3c262a613abc0,1,boleto,1,62.44
efa6ac6564b5e0edcfd63b95f47d8737,1,credit_card,1,83.75
1ac1cd9823b09ef5a14a07fdac1aee94,1,credit_card,3,174.04
31daefda0897759a2dee9729dd9e057e,1,credit_card,1,67.35
44ce6def1c74186615c88a02d09abcb2,1,credit_card,6,109.16
42a64eac09d0a6be5a307753093d45e8,1,credit_card,2,112.14
57c431e8bf97cbdd79ba45fe58ea98d2,1,credit_card,2,193.46
744dddb0362cbcb141adaed27f19cb3a,1,credit_card,2,96.20
46b7b64f475329c65fb18b99c7fb373b,1,credit_card,7,76.66
62059211790cf7661fe10443c75e8f17,2,voucher,1,74.70
fdaf0fd938efa36f6b32471ef6b7e63f,1,boleto,1,34.10
506fad0fc79d02f8f890d91eeb9fddf5,1,boleto,1,82.98
2c1a2f921c5be4edef5b3cc5f8e79477,1,credit_card,3,73.27
7b2bc7c55531623ea7b22e2a191b21cd,1,credit_card,4,237.59
eb6b32a82d2459d0ce7f2089f9eba0f2,6,voucher,1,12.31
583778f2a1b6b016b054423277086598,1,debit_card,1,84.23
bf4f937c279d6f44c375450523ee9383,1,credit_card,2,129.22
5971f2b65e9c6f58aca350ec6674905d,1,credit_card,1,43.17
c4a8083dac0f37da8bdc5db37c89bdcd,1,boleto,1,100.52
6bc8a792b7a78b27d3036a8d23b0ad38,1,credit_card,8,111.72
44bfe9e18e3f1f25344d2bf7243bf2f1,1,credit_card,5,58.64
69bc60eaf6ebaa60161426acc2dc5fb4,1,credit_card,5,59.84
354f93e9f4da886ed48d1add590d8d37,1,boleto,1,122.06
df906ca18e91f3bf9c6f0c2a41d54a94,1,credit_card,2,143.93
9ac9cdfc539eaa872e8d0c652d660e6b,1,credit_card,3,179.24
15226cfb3e9f4ad163d09f493688204b,2,voucher,1,36.80
475daaf912c5d6077ae695875f9e02dd,1,boleto,1,48.69
210be0ac0c8d9589654333e9370c6480,1,debit_card,1,35.68
ff67a8af06a0fd9a0493480efccf9bda,1,credit_card,1,33.09
4e6d546fa72049694bdc912c60fc4953,1,credit_card,1,88.08
9bc38db4ef1d6f4fd1844e03b30b843e,1,credit_card,1,37.77
2d9d63715c81835d6114d3f608fd9f1c,1,credit_card,1,65.05
032de52b21013e176ee997c8f210dd66,1,boleto,1,65.10
2ec51579f21b9d6da3f417e7ccea378d,1,credit_card,1,137.73
1fc1b67424adbd232ce0356571679bfd,1,credit_card,2,104.38
b0247f256d2486d4cb5f3bf93dd84eb4,1,boleto,1,221.13
63252822ecaf7648b1528bf6b64fd25d,1,credit_card,1,77.16
98e94d121fb6444de93e426ceeb1e0e0,1,credit_card,5,191.93
0ac83eb5438f811c9d825c0a059a0f28,1,boleto,1,165.80
1aeb6136411ab7da012863ac27055dcf,1,credit_card,2,26.84
b2177e0904af2bc1e3ab8e1eecd2e90e,1,boleto,1,741.73
e0942435c7d11eaa9417d35a47694b1d,1,boleto,1,56.69
817d88483f5ef3f2c934506d7d890888,1,credit_card,8,117.75
faa4ccbf5f173ece3de4cc37664ece62,1,credit_card,1,64.77
03ee28c413aaef04d718e00ed85eb678,1,credit_card,1,66.13
21577126c19bf11a0b91592e5844ba78,2,voucher,1,7.92
8781fc46d9d2a051c66e619d005a4046,1,credit_card,2,113.48
dae97a1f0f8cafc4d646231f0d04fd88,1,credit_card,2,62.59
0664199560952a51d76e1ccdadbd2cb7,1,credit_card,5,101.14
3081ddf6e7c6afa4e4124e7882486fcd,1,credit_card,3,198.68
8279b5df6e66fb0dfddfc8a4cd10471b,1,boleto,1,917.73
1f453524ca7946b73a175299b82a66c0,1,credit_card,6,157.42
2d48a0bfbce1c7340ddc2571ed138bd5,1,credit_card,3,68.13
2d801e3f807fc361a71d5ff6da62b2fe,1,credit_card,8,227.14
a3c299fda1b92fa41de80b43ecc70ddd,1,credit_card,1,136.92
9e409207a4bcdd6d56800cf4e2e85245,1,credit_card,5,112.12
0a6e242b5cf18e140304453da637866b,1,boleto,1,57.63
8b8db8c79ea533bc4bfb2b5c854f552d,1,credit_card,1,72.53
f4acccb08d320d53aaec17225c6c7198,1,credit_card,9,96.93
42aaabf39b810fa0a3390fe791dbb880,1,credit_card,3,310.10
e1621bf755f6bd6cd7a8969768f6b2d6,1,credit_card,1,45.53
cce3f49cd454ef2ad2924bc694eb1df8,1,credit_card,2,93.48
411753995b9d6dde2c840f9b96ad946a,1,credit_card,9,91.66
0f8ea8bf70adb55dcc5f8501984138ca,1,credit_card,3,73.56
83cbab9daaf549182de4705ab0ca54ed,1,credit_card,3,218.26
65a56537a4b967ab349287b7c0229c07,1,credit_card,2,60.44
775bebf68a82c7b530c362d8fccb5ccd,1,credit_card,6,238.25
4bb6e6f5af26e1f5951d934386615406,1,credit_card,4,94.74
a6ec65788794fad0fbd2e2839c73fff3,1,credit_card,4,105.85
ab6d00347b9055691972ac20f00df77b,1,credit_card,2,142.56
f1d6313ed30c82ba1523aad41c60685e,2,voucher,1,14.70
de7160c97baceae5b576f3266f6b5752,1,credit_card,1,268.81
77e14af3a32e9b3c2eefbf56eac92cc6,1,credit_card,3,39.09
69140db0db6aff7d50eb3f0e8c8a5016,1,boleto,1,112.85
fde8ba9ac93d634f0221d048bae1dcf3,1,credit_card,8,262.94
21577126c19bf11a0b91592e5844ba78,3,voucher,1,4.18
92c5e555afe0fddf3e8e4ae6baf2fe68,1,boleto,1,51.84
e90ec4b6b234181833371ada5474c96b,1,credit_card,1,95.76
5fbf3a364c57e553f502c5ee2a388da1,1,credit_card,4,63.10
dcad23c1f8ff76266e355d173380b1eb,1,boleto,1,143.49
b0ba32a79f83ef1ae43216095e1c9ab8,1,credit_card,4,40.52
32a1deec544b7ad8e44ba2e87dfae1a9,1,credit_card,4,106.14
a49dc0169f9bb6d3ac9829bdebd12299,1,boleto,1,78.64
d170580dfcd364efdb0c94f51bac0fc3,1,credit_card,2,150.04
561cdd2accb4b96049e2f85972d8bffe,1,credit_card,6,870.11
cf774fe62d37125e7b9638ef68f872b6,1,credit_card,2,72.83
ee5f9143bf6915bc96a42c0034fd46ca,1,boleto,1,88.08
8dbd69de4c9ba7ac0f46c387f0e67ee4,1,boleto,1,35.13
43e13541e43361e50ca0f4f18e4a4863,1,credit_card,1,55.62
0eb80d59f694ad72634241a02599f64b,1,credit_card,1,55.29
d1ea55f7318ed68dab3622af81e15141,1,credit_card,1,65.00
cce2ceb2a8ee779a15975a90e6063cab,1,credit_card,3,127.84
4759dc5cd30f8e283de04872dd5446cd,1,credit_card,4,89.36
f845f1fe6a0c9e32eb740bdcc4da2aac,1,credit_card,1,243.01
2148d1d6458e2aed4af9ddd978c48ac3,1,credit_card,8,182.66
e6e3ea418f0f343e88a3dc62eaf24699,1,boleto,1,60.88
62473d4e38d5bc1cbe9ba89c2e552183,1,boleto,1,68.43
6dd1bbd09d930c58640b49ba57069186,1,boleto,1,163.68
f637db9f107a517712822ef3c44024aa,1,credit_card,4,40.22
ed130bb10da75cd0720fccd02487fed4,1,credit_card,4,222.42
8cf0f8036fecc83aff5f07f4b5a4db55,1,credit_card,1,139.80
125b6d6d69726457c31530e0fae8ff38,1,boleto,1,180.25
6b75c3e52a1fb04bd0b4f1975febc486,1,credit_card,2,48.19
ed159f7220fe49164a43fbf4fe3a15d1,1,boleto,1,42.51
3b0d3aa4a3663e2dfe9db5717d70d5a9,1,credit_card,1,57.43
6abc9d4c7489e1be689ad1f068af8c31,1,credit_card,1,32.62
b46846b45a07d12a5553a67d4320ba61,1,credit_card,1,71.37
21577126c19bf11a0b91592e5844ba78,5,voucher,1,4.18
dbaaa77999c0f5d953d543efe0f080f9,1,credit_card,3,35.31
a0ef346fe1ea82e048e965ab6c20623b,1,credit_card,1,798.02
eed14d209dc537c9d99afb938efb2c0e,1,boleto,1,82.51
2f8eea85236019981baf4408c9123ff2,1,credit_card,2,105.85
d69e5d356402adc8cf17e08b5033acfb,1,boleto,1,163.43
df49de84ab3bc9177615784feba35c12,1,credit_card,3,36.05
0ad9d4e4f4c9746b59ddb9c18d30d241,1,credit_card,1,151.42
62b2ed9f26108431f257836ea0139fd2,1,credit_card,1,34.66
0944dd6401b58739dc030557fb149b25,1,debit_card,1,62.00
96e080e0b5e48d6beb4a7faeb056f5ac,1,credit_card,4,43.27
21d84fdbaead25cecf565df87958cbb0,1,boleto,1,195.12
4a2098244c1910e8e9e9251e2e5faa2b,1,credit_card,1,72.00
270f5a5025de7523edbc65d690647f33,1,credit_card,1,316.30
ead4a4f0272fc900657829676e8d963d,1,credit_card,1,27.30
ceb7321e8e4db328b230a89f90e72014,1,credit_card,3,83.57
33862e8df33c7f4ce5d1c0142de3cf0e,1,credit_card,2,209.21
ab46b23c27822b224f0e2fcca0f25e63,1,credit_card,5,289.51
3c3df3dd2afaabb39a53131f9ce98116,1,credit_card,10,463.90
3fe4dbcdb046a475dbf25463c1ca78bd,1,credit_card,1,52.01
7d11ea85fd4de61373b6b8ab0387d011,1,boleto,1,96.93
9349a2d01c73ceff09422b184cf0ec61,1,credit_card,7,250.68
e4fa46e65ad5c0c84cffc9dcd3176c66,1,credit_card,3,131.16
716d94482440b2b6bbd8346eb9fb3e14,1,credit_card,7,864.98
950d953d1c32b47c840a17f3661427a4,1,credit_card,1,84.13
86e6162676905a8c6ad0bcbd7df8debe,1,credit_card,1,40.60
8ef9db017c57bd5bf1ee83358817d049,1,boleto,1,37.77
1a4fe7b4e0810e3c234a4e39775b6d53,1,credit_card,1,31.66
f3d6f3b9a369c62beee0dcee5584f442,1,credit_card,10,105.87
b49998737b7359ebe1b64b0b7ffb20f6,1,credit_card,3,36.82
d25eb73c856b09c77cd7dd09d9a488c2,1,credit_card,1,112.94
9fe9c3069432a6611954d1e0d51d6873,1,boleto,1,98.22
d0aed2ea0f3d1f9911ee36b795ccace5,1,voucher,1,53.01
99eae747b45fb42516e46311533b3064,4,voucher,1,16.88
bdf2232a3cc316d1649fc8faabec0f21,1,credit_card,3,160.51
bb3b61a129aba9eeb10bb81a4770f3b1,1,credit_card,5,272.80
21577126c19bf11a0b91592e5844ba78,1,voucher,1,3.79
59dccb56096ce22662c9a3f2f2312f39,1,boleto,1,97.51
06c94a45382f44abb2968a87bcee9bcf,1,credit_card,1,137.60
c0663e7701a516c68fa3009dd4f93ac0,1,credit_card,4,133.48
beff38e75b4e29421672a5a3a531bf28,1,credit_card,2,163.70
b3d71a2000f053668c1baac73b5fe4d7,1,boleto,1,257.44
e80668d1356f3b4f4c77cbdb452adb7b,1,credit_card,10,350.89
5553543e89ef381e4ff08f6b91b94690,1,boleto,1,378.93
c78b46b9e5371e47b97a2bb7eb4740a3,1,credit_card,3,101.73
34ed8b79fd1d5c5550059a18277cf3fe,1,credit_card,1,106.78
f2b00200fa3b427fee60eb4fa811720b,1,boleto,1,415.32
0af28d87520565eb3b57c9b2abe1a2cc,1,credit_card,4,3126.50
0e485d1f54cf7d8e93339478d9e1d884,1,credit_card,1,289.14
56f663cba1638e1a90a2fb8e4716a2db,1,credit_card,1,37.37
f2fecc6e386231f071a5ec6438b7ede4,1,credit_card,1,51.20
c62a1e40bd0ccc29edbef8925947bb37,1,credit_card,2,93.30
6fd39a1adde54d0a5e6fe5ddc6c8784a,1,credit_card,8,215.27
5daf14428a3c29d9dd22f97b7d5b3230,1,credit_card,1,72.53
733e4fd44a3ef48272fa3650f48b8734,1,credit_card,1,34.96
2c3c10e3041b454de87327e09b5816b7,1,boleto,1,167.74
bc250fb00c3c49af75ff964a4d987d6f,1,credit_card,1,62.54
eb6b32a82d2459d0ce7f2089f9eba0f2,9,voucher,1,11.48
79c697a71c6bfb37a4c83d238e695404,1,voucher,1,20.00
6e2da070f43077174091a78e68313684,1,credit_card,7,75.66
adc9f082768884dcb46b8b3d26851ca0,1,boleto,1,215.01
5fefa018b496e8145dfd56ae7320e222,1,credit_card,3,285.48
67d760ec323d2c9f0292ec4cdafc676e,1,credit_card,1,67.30
397f4ed009841e83e71435ab9376cc8c,1,credit_card,6,344.96
c11a22a599df12f33da9a25948a605ca,1,credit_card,1,42.50
20da65274d671907282e06147c655ae4,1,voucher,1,61.59
d412e855fc7d9c1019d9fcec73c0f7c6,1,credit_card,10,194.07
bd5d8e4ebcc034472954de8f591cd151,1,credit_card,8,88.17
d441b72d920571f8ac2d3c847eee6e47,1,credit_card,8,692.65
ba7da6649755130f12897371beb31272,1,credit_card,5,204.10
55463b6644570a60e7bd7f1c26c3c46d,1,credit_card,4,77.57
041bceeb0d1b95b5079ffb1ba84a779d,1,credit_card,2,135.64
