customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
afa35cd648263a2b82ca9fc2473d21b6,25a125f23f476ca50059c592a21e8363,14887,jaboticabal,SP
72822883dc4f12b4c4c118e01f1376a1,34c0fc031160b0ccaa79df4fff464db5,05848,sao paulo,SP
59f92cbd02b5f4515fe50b093dedcb19,f6d97b059c6d1feb6c63e6fb765d0e58,28085,campos dos goytacazes,RJ
193067f31282f22e08758beef998c9b0,6fd59e5feeb6fae45bdb31e266a65334,30710,belo horizonte,MG
c54850e0308f8bdd7d21266938cf544e,16685d085229f6315c19ee66eff0049a,02616,sao paulo,SP
c9208241068995082892e349a3c93140,65d6b6a1113bd6152e3307e99c5104c9,06223,osasco,SP
4fbd4b0638090bdcac4bd0a0add76ed5,4666f784ff8095e0c13004e1737ad184,04025,sao paulo,SP
db7432cb997db7083db6aaea715d3433,58ffbb506c34ffb731c99595589a4ebe,04138,sao paulo,SP
719f6e6129a784bbc01b1267fe488547,e30fdbbdc726b0cba2116f03e5cebbe3,09811,sao bernardo do campo,SP
aa3feb1d75f1019a22cc8a83c06c1c63,9c96aceebc6283e7e700993256b62609,65063,sao luis,MA
176e693c03b12688d3f796f73a542508,ae291900d1d4c67025b6e96fdb0474c9,24365,niteroi,RJ
98ff9f70b5748c2f0518a94f9e9a975d,1116cb054ce9d9388c6b1616f907e412,02310,sao paulo,SP
8d3dc05925d03b20372a146ac5e621c1,b916a4823c949087acc34455ae9517d6,63900,quixada,CE
a95dbea26da168d82f94f2bbf429868c,9509830944a9ea610a02017b86d2a28a,89295,rio negrinho,SC
0a209a88c2e3dc2981c79ad85c558059,895617ab63a9ad8881d9470f7427cd25,80540,curitiba,PR
a75bcc763c11877e9047c0646b938866,5acbcf8c54d3efdcc30a8c125c90d1e6,20540,rio de janeiro,RJ
efb0c18b84807aa7fa6b1fb5a4a04134,ebc6432a8feeeaebb32a5cb7ebb336e3,74690,goiania,GO
f87f1ea0db1d9f90a39e6d33b978d7da,1e9de4150d4925cb28ede9bc402f112c,99711,erechim,RS
9a2087e92eea09f99ad37c3a9114c18a,23e983255324add38b4f2289e4db7fda,05726,sao paulo,SP
cb2c4b5c307d9317df0ef548f4ced7cb,3546c406bcfa417586d7bf240ec32161,88058,florianopolis,SC
6ed3ba51865085a8de8bb730cefc8a32,2e5a6bbafe6b67eb00feca4e33001c27,48608,paulo afonso,BA
1cfd4ea45437f523559fd5cd23d8fb8c,4112a2a9ff69e332bdbb22d35467e986,51310,recife,PE
3deafc0474a41927e9249b78564a3257,14527b4f9d84c703de9ac715e153ffd9,30380,belo horizonte,MG
1715df4e75c7b532c711759cac4d4148,dee2286f5d6242e1b4295ee5f9e9de94,06335,carapicuiba,SP
69b9d91ba59311c2c23231ae34d2faa5,aad125539f0acdad5404dfc2def0e750,27946,macae,RJ
ed71acb598f20ff831497c147d62abbd,32f3f8ab1a7b694a0b248c6ee999cc0c,35240,conselheiro pena,MG
42d7c7a6251635276d0018efeaa9f7b2,dc5ffad268ff33250b2c77e43e2b77ab,36202,barbacena,MG
b2a3e9c6ec5d99f79eafc475de3db30a,e9978f7ed3429ae9693a4f4b1bdfe6a4,39400,montes claros,MG
47f19413eda74845406736042c7b746e,6d0bac94f5cc1d211bb2a7b3566eb196,11665,caraguatatuba,SP
1be97ded06a3b15e8bc7d21641c7dcb0,07d48495b46fc8c62b3637bb52539ccc,88780,imbituba,SC
cd9844b06a03c881a223281b601ed8eb,84e0688353bf674f564e79eafc025b5b,05208,sao paulo,SP
3549ac65c13f53f1a5f9bbca1faa3c2b,cce06cb2bf225be85a514a18c04fc14f,77730,pequizeiro,TO
85706d8fd13e45bbdd93f89b557e3386,f41497372beabe3d20481a43672ef2d7,06787,taboao da serra,SP
8272edd527850ce932066354691eaeee,a85c498e6b6e22c7051d1b4aa057dd76,09932,diadema,SP
4437df47d5e6a5a2715ada6b258c0fcb,135d1cea07c17212cbd134d5a1e61b28,35670,mateus leme,MG
e0b0d01891fea74e10eaa315c127bf02,4a5ccaf4ed3c2b0621ac01e7aa417aa7,80210,curitiba,PR
4f5e4ae2ccce7e66aeeae545bf12fd41,b5a34ad09c1ff8f60f2362bd3739d065,72870,valparaiso de goias,GO
77a7cf31a977baea81384a16e8ab52b7,3a08d60f664d4e68eeb58fc102e012fd,13390,rio das pedras,SP
240e27f232ec053a532de5b5f8c99df1,a36b01718f4558db0fb8ed5dde8607e0,59920,sao miguel,RN
9703b7581528b85f8a8ab7bff039eea0,750ebfedd33d04b145ae5819f28c16af,76310,rianapolis,GO
dbf9a1c59cf0d00800719b3c51ca2e45,95687a1b3a6692a4c5efa67c8af9136f,05122,sao paulo,SP
c95af629d419727820b19bc2c4ab4829,808b5be2c2ed26bbee252667f924494d,35300,caratinga,MG
7fa91b7ff8f3120ed5cbba8f35d0de1d,e6b83252fd9f7a9a981e122643aa6c65,33943,ribeirao das neves,MG
bfe6959e788d3b3bc146aa98f45ddb6c,2ddaeeb8948d70423c3326843412fccf,03189,sao paulo,SP
fe7374607781a49ec88f4f6e274f5ee5,08ddc0df5b096f928637e6622dc1af6b,91150,porto alegre,RS
2a29bb358054a0f3c574bd59d4c7f131,67eac55ee0b132da77f6b46e9f58c32d,83860,pien,PR
74d3b928afa7a5a2898679551b835833,3359a47fb58dd5540f33982a3a3fe4bd,29785,vila valerio,ES
e943fd415548e057fd54798f8c6b49fb,6b19a736d2caf6c16c7355879c33cff4,13880,vargem grande do sul,SP
63e248449dc3f7b75648351e1dc68264,9c57789a6a587f4efcfb01e36c106014,35450,itabirito,MG
6c5beb24690ae5ae0ebec981a59f6aa2,b0183f00b5c973760fe06afd240f6396,75526,itumbiara,GO
9756f047557b34c039fa402a19c13975,3dc5a2b71fe656bd7e11074cfdcb5469,03256,sao paulo,SP
a54c7810d4a0a3563f11fb6ce6acf771,64ef8378b255bc728db76e1b9e61c727,17800,adamantina,SP
47166d26162214b0b8d361f2583cac81,de1307c831e7ff4d01e381e423794d22,27946,macae,RJ
238936b5700a697c2b7de970c54b21c8,d05722234392e2ae93d6111a0469d28a,13212,jundiai,SP
b5d86378a4bb9da33e1b66f4100ec9dd,a9b324825bf5f625301e6749d6c25285,09890,sao bernardo do campo,SP
891adb1fb4da5da2b8b8c367bf9801d1,af668a0f61ebe9de87d3f6d6a79ec920,14300,batatais,SP
889cd3474f77acd3ef0855d052106597,952a24995ef3c80aa867df313ebaf40f,29164,serra,ES
46fa9624d8685c23181067afeb9d39f2,e035bc2dd00f7c7a6f6ed2effeae9e69,35500,divinopolis,MG
360fe62c01314738c3a169f57bf3a638,21a3553eeef3d891b20f0515665c605b,22753,rio de janeiro,RJ
4b475c967c016e2a337fe9e1f803c195,20a8103b5238dd14f8fb386b9a4b7463,11347,sao vicente,SP
dd67b422d0754d9cc2bb3f5db51a903b,11e941e6a9a3d08fbb8ee30a93302b63,29161,serra,ES
c769ff428ee9e379ae96258f9dafa4d6,fe5a0ee5004beb74ebb901c658c5eafa,28570,itaocara,RJ
00b4054d851ec464f6fb745fab627439,82c199ce18d8d976f3029a4310e8ac5c,76825,porto velho,RO
90022669c773334bc88a7f36e5356c5c,50b7c6b058bc386f4a414fa9f63352e1,74565,goiania,GO
5ba7661245837f4f897eb201624f550f,2de68ea77562217545c5dae0d90377a9,03182,sao paulo,SP
111dcb0d9a9858c0d2b01fffc0b8126d,20738507f8a57dbde7be8f66ce61a1b5,21041,rio de janeiro,RJ
0dc30fe0f8e3ce6df4c628ca41654fd9,115e8f527981a9bca3f44f2f3213b947,70238,brasilia,DF
bc3b70c375396b2103e9a3189309a0b9,78d5cb63ea2fa0684904906f0e4c9c95,35903,itabira,MG
ab2edda563a03f3767a676f16b29f45b,cbd74ad8bdf05d0b7284fe30d7473f2e,35171,coronel fabriciano,MG
6ed30ec7af7258861705f6c7bf352ed2,221e1ca1dec4035635c0ec5ec51ecbc5,37130,alfenas,MG
592c3481ee43eea664305aad2558f2b2,5253bf3e02cc87bd4515abc761a2cc59,33920,ribeirao das neves,MG
e3b51585362f32e3e0292d6dccb80882,d75acd4c5b7b4dfd32b9d9172b195419,02082,sao paulo,SP
a71c238a73216055be790a966f67ab94,cf889b2eda044478e51f49a8818c8023,14750,pitangueiras,SP
1ef52dc13ef0e0f4b614a916cb5b1d0c,27a8d775de22bf3c6e8488b5510792e2,18072,sorocaba,SP
aff59e4810efb674d1efc783f003a25e,22843e20c0f3db36fd1128f134b707f0,06764,taboao da serra,SP
c4e463ec59a357f2d138554298afadaa,f526077dd7bdfdb1a6e10cd6b194b548,24130,niteroi,RJ
91524308b1a531051d75c3eae41d7594,0ac04692cb471b1db3d5a60959aacd50,90010,porto alegre,RS
cb1f700f682e3a51b2d8cd55d577f3fb,e3c81a3766d9c853ee8ee17aa9ddf25a,11930,pariquera-acu,SP
8dad9347d1a281ed85a300a7be9d0647,5ad40a36cac888cd479c36960d6cf4ac,07145,guarulhos,SP
ebd6d28907731a8fec0f1c594c8bfc3b,e2cedf73b720c0d8e02063c3c9e32cec,20230,rio de janeiro,RJ
ac430a00fccee6f43a93836facc4eb8a,a9ce972d16bad2eb50d2df0eab411e46,89460,canoinhas,SC
cf1f153a1af8c5cdd447ea6e3616b7fe,01cd6609264361aaf702ecbee2641cea,06040,osasco,SP
308afed7ca59239797d7ecd2ccd7c956,e11a1b428e150830944b665cb6b2d5da,41185,salvador,BA
dacffceb81b6e8ccdc3c7f25a8c20cea,ccac60f32a34ddb32ec83b247c3a68c6,14177,sertaozinho,SP
3eae46e74d4780110d20fae4a9194b9d,65533d9769cfc03da1adc057f4ef2afa,32115,contagem,MG
edb1c5c35746b4a1d65ad8a98fa84570,b012fc925ed2691641a07ec86d2e9805,12242,sao jose dos campos,SP
4442ce3a2d4bb4bc6c5752a8dfb37806,cb6224938ef72376e7f5183777032fea,17017,bauru,SP
2e8ff3002ea6077d8b4b45f771612d3a,3041f5d65c4fa516eed1325d7a8657af,01423,sao paulo,SP
f0f34532c0f49c3a349e2fe20758d1d7,368ff642743e064394117853fa4faafc,23094,rio de janeiro,RJ
60c3b5a878db7aac85cb26abee3dc7be,1cdad576cbb42a05d19a13f85918b85f,75709,catalao,GO
f230350626bdd370da5065ca995a4947,dbd58000548a892700a0bb222dca6533,29600,afonso claudio,ES
fa3b5a98a4327c5f32694a30d0fa2fec,c2be451321d78b384f77f2425cde7678,72325,brasilia,DF
ba7bd8c251c6e523206a75d970a5cc18,4512070eeda071f62cde3a31ded19f8e,58804,sousa,PB
ec201fc4260520724e8ed826a03bfbf9,71affe163d03c72a07cc3238d6945440,08840,mogi das cruzes,SP
d03d84aabd2502cf10698e4153c70eeb,69dcd2dc479281caa1feb5138428de2e,03045,sao paulo,SP
c9062728d2f9e245f3945d071434755d,557178c8b75b68502d9b59e09d09db8b,18071,sorocaba,SP
6e31c1d461e13b18d437b31fa2ec127e,e176ed7148a93be118cbfb446e359374,09550,sao caetano do sul,SP
fb474032f828dfeaf99d1dc9c67abfa0,7bce4a0d256288464f70dc7308d85520,09841,sao bernardo do campo,SP
1809b56e12fc169272b817677c509ddf,449c102b7926fd08fbfcbb387a6e404f,88704,tubarao,SC
97506d4cd017040573666207f7ad537d,c75d06358c25943454ece58c4daad098,02725,sao paulo,SP
55ee15dd218c486567a23a1418983f90,9e2ff0c00231a5708365202391fc83d9,99530,chapada,RS
b6fb8befdae4a1e9bfc7eed84dd852a5,c9e2c77f3e7e82a6e12fb5ca9872c11a,15900,taquaritinga,SP
03b75b4bb4d5f3145ec04664ddd53183,f2d7e42571dc36cf945d2f671c177cc3,09821,sao bernardo do campo,SP
ae1b6f1b36f47639b665736983884bc6,b6460359ea9ee67d438f054e254cf0cc,04563,sao paulo,SP
82c039fbaec6d8e716dac79611cd8a1c,1a6a27027352ea5bc82c1be311f682d2,38295,limeira do oeste,MG
c19b4fae26bbed35de3d6ad142e6b02b,123cf5f7ac3ccecbf418558cc018a7d0,05138,sao paulo,SP
89f7508dce8638dd195717c747ab4f5c,c918631679a3a32965e24ad890388aa5,03809,sao paulo,SP
1a56b93a42160f456c60a3642ad51ffa,86acc05599817d28ce375a201a3ae9eb,85555,palmas,PR
e1a63a1f6fba5f944265e83f039868de,ac3050d2558a5f7dea93f62916bb38bb,04037,sao paulo,SP
24a982bba67ae6828be5c20e4b24dbf7,83457c761b6c00823416ee26ae189fc4,05692,sao paulo,SP
704458c6514db60176c4eb59bae24d30,f8d067e9d4482d1a32805f05320800be,13040,campinas,SP
a3b126a3b563ea3548afd53d78b7807b,5b3b19201bb81179198a9ce0d26ae56f,28991,saquarema,RJ
1eebfdb7083031b40f727fb71f6cd5b2,25ba76039a1caff121dfcb0d66e54780,28913,cabo frio,RJ
85182f0b98c07d6648143d62ec4182e6,2b4efa2bb0d9e62ee5e197cacd93c0d6,37600,cambui,MG
c95b27f706ec07cd720330a9116df8b9,d524e6d0027c6e4f03e9969e2613f1dd,30180,belo horizonte,MG
06deea7d56068efd37c65f8daff0e03b,58e6013f75c8d79f4138ae9af0861079,36400,conselheiro lafaiete,MG
d46d7edbddcff60db4428ed88fd33dfc,9b115a88b163c830eea9e44080e81223,38500,monte carmelo,MG
d29fcbfaa31416c295e90f4734baf5e9,6c093de8084a2a18102ff996fe31bd93,96065,pelotas,RS
a160f351f9742dcf1732bb802b7fcd65,dd1640a5d21d24d20ee6788725a303b7,19807,assis,SP
4eb34c6abfced86e2424dc23945875b5,083744765db229cad6129488fb24a17c,65076,sao luis,MA
6b4181b03448813620a39cf169871ab4,3d893c1bf392ef009bb06a0dcf5c6fa1,39680,capelinha,MG
6a2e9d44729494120fbb79c7a642cf98,0e10c840206e4bce1cedfec1395dd2db,13425,piracicaba,SP
9ea7875477b41433fd8e2f65a65a1d1f,503183539a4cde9ff1be148be92d9fe4,20081,rio de janeiro,RJ
df617ecf75e122f5982420b0495cae50,9a56d30e286ddea1374c143d111de34d,05730,sao paulo,SP
d8d77a2b743c3bb40884334bb157954d,18b2874652ddd2664ae6072423ead118,66113,belem,PA
1f25c018077f5a366bee0321500296b0,494cc27e7471c75cbceacfcd6739696d,74170,goiania,GO
83ee6d8c8198e3ecd30aa108a28d4b81,6da86195a1457c43de63905fe4c422d7,96201,rio grande,RS
8b43cf398f49439f18c5aeefd19a8855,40aff2666e4f64f660c941072c6e2521,13180,sumare,SP
aa0633423572bf600bd7f9bda734ed44,73ef942e57c6e44b52506f4b90943073,21740,rio de janeiro,RJ
e4e8e3c54c6e50b494ddb7f274907659,c332980c78958a4328aa453e4f7dd73f,28910,cabo frio,RJ
d89b1257a6d34bbbbb9d3741fd88c3b2,e349179dd1f912520636566e21d5c308,26256,nova iguacu,RJ
1dfc184018e7629962a4a1ddcda18be4,8f567321ba12101dedc07c70b7021069,36502,uba,MG
502dc9015b331ead5e41cc9b05483634,37d67155144c35b683268c8a657c47bf,18225,sarapui,SP
0b47866f6acf641f66da758074842c0c,5739f4b81bcdb73c9345f66ef8e60494,04109,sao paulo,SP
0dc9cad43f5f7fc790046796d674f017,fb1325a63c041f5d451cee4bdb0e6aae,08562,poa,SP
c76b3c74f7a361753f9b9cae17614acc,d4a89ca3e6dd577dbb09c9cfef80a494,12607,lorena,SP
5e3b89299a7d6e3e10f9bc6e77923f88,464a3d024ae34727fcaf86198537f5f1,03685,sao paulo,SP
2327e8c7d289aab1d3508440c2111cc0,9c9edf191f58b820c7400829edacf495,56000,salgueiro,PE
3b6fe3d556f810c109eb9987775e8aec,2c32247bb780398fedc970dfa0832e25,78455,lucas do rio verde,MT
e0c1d85e27b4f7327c1e7ea449afe602,aca735efe5db1358d0d51b746e85fb8b,13490,cordeiropolis,SP
a0f2862e615595e77bd1a0ce2c77aea9,e257df1b80dca9f8a867b601ad79f859,22260,rio de janeiro,RJ
8fe93bf674e747a279720f0f88013776,e49c5a8e64db199592cb23a9f50e9e95,06182,osasco,SP
7499df3bc3d59387a81ed0d55645de2c,d12c7cb919ab7154a0cee8adfcc212a0,13940,aguas de lindoia,SP
c6eca2cce41e4ef53a853e945b382b52,831718bd6707ec2db4f411b11f26f3dd,75708,catalao,GO
2799fe5cb33f25c1336f9c810f5bab84,ca81b113dd524c7ee478cbb33306d0f1,09910,diadema,SP
a6aa237d1c215f52284dafb8886e839b,5a0487acb3ccba0b1bc9ee728c4130bb,22231,rio de janeiro,RJ
831f008be56b77027cedf97fb3ee5d7f,4205911ef6fb74c06c9eed690b79e89f,18277,tatui,SP
99bc5d1633f1125d6913e8922a61b95e,f3b8e763d557439c08f5e062a86ecc38,82640,curitiba,PR
c9c50e93a64b30608d9fc63f83a6ef19,5e871c9a2abe08c6315f3f922b7043be,37472,carmo de minas,MG
a0b5cdd54fb202fb47805688f4577c8f,1d69fcb75a5ae79f19d3607cda9cda2a,18108,sorocaba,SP
d9e37b93fff8ef5386bfbb36695cc072,4ab082a8e6b2182eb540d81d7c9fd06c,69070,manaus,AM
a7874da00f871ce4c4110dd1f66b9c2f,a83f900d3642ed994cf95b2e6092f0e1,12216,sao jose dos campos,SP
29ca898d3b92f3578a9b0d7d11bbf6d8,3c1d098a6a25de6732b42edb29fd76b3,86990,marialva,PR
dcc13a2d32ff7ec6e1920580280f704c,00d03b5e33f8987549c5590313a4ef21,96690,pantano grande,RS
6c32f357130ee67a9ff3841459f2c86b,608d1a26896d1f2b65bfc779eabdf487,24471,sao goncalo,RJ
ae78ac4ebb89e08c5e0423bcfa0b9cc2,fd5a35e4c44d8ea5646ada47ab50a2d1,13224,varzea paulista,SP
07193e2fc8e6b8a63e6c080a3cff4d89,ac1ce9b3fc0bbdc4d72c814871b23c35,36088,juiz de fora,MG
b933dffd7bce914ecf44a45630277fdb,05395d5194f09d9fbd21d2215faaef08,20510,rio de janeiro,RJ
524b931bb2666da2d665da0984cafcb3,a04d29ea1834c0c9ba7030d68a98f6e4,36091,juiz de fora,MG
da71d587e9bfcb39ced7b8beb65e6bba,fea74e188b7ba8b49cee6e279c64c91f,08773,mogi das cruzes,SP
ea73910567eb37591907c52330458a3b,6b4e8e7b8d9a81f2bc8c23f88f33f1d2,88790,laguna,SC
6fc895d23c35083f10fe3e3275d11549,af566d588b08330b4b19ee6aaf14d17d,13800,mogi mirim,SP
89f8ae16624249b47abccb7729c5d287,76eca5ae5af7fc520e164899105e9eb0,01240,sao paulo,SP
09459fdb13104dcebd0c08f87be0c08b,dad479d4172b0c7658c65da2b696e3ca,98850,vitoria das missoes,RS
e16dbb19dc066509f763fe7850956959,30f768355fc24e7859298d69a17eb269,24754,sao goncalo,RJ
0f5f122c8655a2a18a653ffb083cc15a,a2aeed8a726068866ec77d0288de2e2b,06437,barueri,SP
4f7834e68e8b7f9054cc188ffc8c14c8,ef309784561fed416ff25e05ddfe495e,15085,sao jose do rio preto,SP
29457f76418b2b673b5c36b6aefbb6b5,502c6d75167702cab8b745356bb0c032,05858,sao paulo,SP
45193c34a13942938ead2873b64c360c,a27e975561b1ef329059939171c34394,09910,diadema,SP
50191e063f53eaf358386bc6158fb737,7f233b8a0caa7636cec1ff373b6c24af,13280,vinhedo,SP
38ac160055eedc7c75233b488b5dd50b,802048ee1cd2b9279ac0b5e88dd7f1f0,41330,salvador,BA
9846fec8bc074e976b741b9d766afded,c9d77e5fc5b63d23d089586848584744,91410,porto alegre,RS
a577945519cf174d409718b07514767b,1ab6f51cbc59e795693aec988cc2906d,25720,petropolis,RJ
44c1de7065467e83835227adbd8af943,1332bae6fb3d8461872f77e8efab21ad,65210,cajari,MA
8ec6e1c246b0c22bdf1527235f6e137c,17b86c649411a2b70a5c42ba3b78e534,32072,contagem,MG
89b0004792c9ef542dc23c1b8b80a8fa,ffb52634b4c16223ff808f266332de04,02402,sao paulo,SP
87acea672dccd1c6d744da7adf24a947,718c13c177c807b983fe3faec307cf08,19500,martinopolis,SP
7accf3d920f47c07f5bfbc88f53f9926,a7f1a6dc9ba06844bd84b810efa56d33,45638,coaraci,BA
6bae2a5db6ca78c2225e213a63d4af9b,3d5fe73f9b69a86cd2a719a049e42da2,14026,ribeirao preto,SP
08c07e9a2ca88f8c94694bd4972a4eed,2454d481eb521ebf016dd2ef39314a73,76804,porto velho,RO
308e6d942164441583fd42189b7c87f0,bf344fa7fe37350cb18fc9a8bbd18b8e,27275,volta redonda,RJ
d02dd1853ff4c18315adcae9b9340446,0ce644689fdc73cce9bd5a911f4a53a0,12440,pindamonhangaba,SP
bc9b377eea5541f00aebe8002dfdff15,6989aae6cb5ec4038ef2c59871cde5de,20540,rio de janeiro,RJ
6d3e9ccd146cea260421e9a7bae2e63a,33faaac58c27088e3a8a8afd6058a6de,09895,sao bernardo do campo,SP
0c899011c2b518fac4cf807a57f4fd7f,2fd67196b262395b933da4c1346fd26c,01323,sao paulo,SP
994be0a2320e85a0c2416351bd93026a,db591442825daea0d9ec7da87c4c896b,21321,rio de janeiro,RJ
cad3adb2a6965a5e1180a68ee254e2cf,0134caf89be2059cfd79af28d8bc1e7f,01438,sao paulo,SP
1abe6320a51b5dd13451f67d2ff446af,cab9fff97b01cb7dfe21340292eabfb4,33855,ribeirao das neves,MG
9ab6829ab5b95881413d99af140fdf08,2649819070c2be85f8422e396c220270,89400,porto uniao,SC
c36cae233a8ba856a4892d8a869822c5,f96655dae967c50d55ff1fbfb60adeed,13190,monte mor,SP
12c12ffae8f42f1ced8772ca1c708d51,6da8c333ff27c34a89f60c3a8b8f3e34,17400,garca,SP
389e7165873cd6f31d17f6d5f94fcba0,13efb012003483c7c63f07855c5b7605,37470,sao lourenco,MG
37bcb1035c6a4b6d713e03801dc3bbe1,b3eebec096d31ea54f19a2bca6d08724,06810,embu das artes,SP
7d82a13709e99b26885a188cf59d88cf,cef3420394de01f98f0c4c8fcdee1477,15750,santa albertina,SP
e986427e3d822269e0b7e998d86cf267,0eab82e58c1b71bfb9f2c7dd966e8cff,80045,curitiba,PR
333f3b8ed28ed6e0f9d3b4ecd7f5bfc7,dd7e72cc032385f008dddd36cf356381,22471,rio de janeiro,RJ
0a193a491e9dc580885abc4083f70b05,a9963a518611924f07c2c7a3ab929c6b,03121,sao paulo,SP
6c89a3dc26d1005e439d707eebeacc85,b491f301f328a008608ded913bb4e5e7,14620,orlandia,SP
1e271efc20f4dcb7df3d3a8908c0b3eb,6565da04e19d3431cf86cf28ed46d925,87025,maringa,PR
e36bfd34e63416370982b812ce3a8525,799e0af247812955c38131a7647598b5,13800,mogi mirim,SP
8de96756639d09772d2f364c7c81c32c,b87e839e8fddafb7b6711123b4450131,06833,embu das artes,SP
d642380f5e4eb7812449e5598a625005,a45823513135bc9eb30c0d984ae40826,17024,bauru,SP
a15b58ce82f163a86621d29cad826745,385c87610d86a6d2ce2c5ed1b8be5c15,44031,feira de santana,BA
a59ce5c8d691e10ba1759f1894dd8dc1,cbb28d6c78628689c129dbcaabf02d0e,13386,nova odessa,SP
832a01736d438b4fec97d9c2b098274c,833b4c56ae7aaccf8683a8ff39f330e4,12522,guaratingueta,SP
48ccf3a1988ef7c484efc8142bd0a8ea,2d1768ecedef896a26c0d5db869a4c45,11740,itanhaem,SP
211b6b842344829a0e56b92942cd83c9,c0eb233d5c837f1f558e8ec36bbaa707,38610,unai,MG
48b154cb685be74cf08890dadbfca98e,18360b995b0df86f1cb2b91b8687fbed,98300,palmeira das missoes,RS
41c34c255ad1afe994d16365b81a200b,c5a013d287b0cb15bd4e3d8ce02a676c,35543,sao francisco de paula,MG
9922420b9b6f5767d8c46ddfe4d3b22b,685abc1eaf4a2aeb07064bb55f071088,48120,pojuca,BA
462edc38c8e3268231131fbce3347b86,75dff8d19787e21eca5888a3b2ec5e6b,88930,turvo,SC
f896e70d84f6db9a56b86a47dd8718f0,f0dc35f1b6b60a5a4718b2420b92333d,31255,belo horizonte,MG
b8302eadfd19b0b4f468211664bf18f1,4046dcaec262a138a8d2e0ea01960ee4,22631,rio de janeiro,RJ
57dbb262002b4a7448accfbb36ed2d0a,7c2fc1dbde79cb3c2634cd3173e6d876,21530,rio de janeiro,RJ
0e7caa9e2f1f16c394daa33a8fecfde7,3861c85f53f434ce41f9d40f3fffd058,09360,maua,SP
54946c90d1f2903802bcbf8c5d161782,f412bfa074505674f17bb5229a34d763,11025,santos,SP
47bc31402bfc32ea5b1ad9390d88c676,446a1322ba89f591ed1970362b9677a3,68005,santarem,PA
bcd2820a37f09b7f79e08aa37a72374d,c37fc1a05e16e8059b1f91b5a095b998,48480,crisopolis,BA
e8f66ba37c741a51f2b840dab001bcef,7433db75d02854959c32b171450463d1,66617,belem,PA
b7e6d605ef6d68ee56ae32f44ba064e9,2ae9fca521ee3bc582571577ab33959d,18304,capao bonito,SP
26f8c9d8b0bd55432273ac668938f020,5acaad997a87d428d4354c5c810debea,13033,campinas,SP
b08eed69a3c73eee40d52bed298482ef,7fb04d37922776ee592acec2e22c2565,15997,matao,SP
f0192b8500e66726ff809a70709bcfbd,a63a275f5e1b74734cb020181e16463d,92025,canoas,RS
49bf065bf2bf468bb3f9e47c29a522e7,d4c54d1169813b4e814eadd734237858,08375,sao paulo,SP
4e9f7c472ba693814a2f590db355c0c6,a2d7f3423c7342a8768d8d6762e99f07,03227,sao paulo,SP
c329b3a16b13d583e13daa8a840f7193,4eb193b848f56f3ca62cc044b1668597,13940,aguas de lindoia,SP
b8c060a4856dc6ff0c09194202aeca51,19686aa007d6af36f81f07c3c508ecff,07031,guarulhos,SP
2edc05853c8ca0fd4f85b9e13da17c30,d39a4262b7bf2daab0aabfe69ab77218,04561,sao paulo,SP
a09d60347e2da4735fdbe1ddf07eacda,2cdd93040317cfc400800fbe293e5a59,11702,praia grande,SP
2f61a220c13f883b836164d7938f78f3,fb96aa7fcec2e307d3d4788eb79e687d,65700,bacabal,MA
b034d086fa50e3f4ba566e002b161b89,bd95d2121f9a3dab7e2a82258c799a9e,71505,brasilia,DF
841fe19c631825e29af4e85b602a73b3,b05eabd2eb5aae11f2cf792964be957a,12701,cruzeiro,SP
f6750e31bcac8ebead3685be804fd3d6,f3aff011695265b4e9803f2fb3cb86bc,76890,jaru,RO
b2a682e0a1f89cff5840ed5838888bba,e0a1aa604ed61564997b8d69144e415b,13820,jaguariuna,SP
415b99f305c529eff05251b2b4fb0baf,481335cb3112f5a54c9ed7b7f702aea7,89218,joinville,SC
01be2c0c2d55c597b5ec011e26e4b0d1,0b3dc7efaafb0cf78a4796d42fa8d74c,22410,rio de janeiro,RJ
3da953a2832e621afbf58fe1b4cfa312,3e8516f7f5aaa6d4276831965b722ab1,72501,brasilia,DF
8c193b870f6af1254fdbf4bffed544a3,4329ca9025968ae028dd7eb9106750fa,91770,porto alegre,RS
a54aad5eae4138da92dbf946b7f71531,ac3d0486b7d480d8a6377c735a0e59b6,95095,caxias do sul,RS
1ec4d570acab4c499a5b92cb5d2f8967,92a1c7d6529b0d56dd7d86c3f107678f,89074,blumenau,SC
191ca3c59d3e5ed2fb88a3f3ed124acc,6648d23669f764f55efa590e23e68e40,14790,guaira,SP
a26ee55d980bbbb84838b5ed8347f253,f5f1eca285d9b24b23ab0e538ea9d6b9,29060,vitoria,ES
9058d1725a0f910092c35f6da4a11464,c09b035a91c4a94cf4bc973fb2d59608,12246,sao jose dos campos,SP
0eeab95cbdfcad21ed5cc7c014451a66,bb21a93f11aab05c1daa281e5af42344,13990,espirito santo do pinhal,SP
05551733f29422ff885d0a28f4f04186,6e6a6567e76bd5bbc112d7d7f9a9c0e5,45120,barra do choca,BA
20b9fa6e5c3b0221bc22277024f4a1fe,a86044788fad77c81f1ca6f22933f749,03883,sao paulo,SP
cc64309188751727fe403d8570630495,6bc9e749760ecb1daa33144baf3eee9e,03185,sao paulo,SP
b66312c857384ed1832f8095699dcd67,29c50454ab44ffc215c1689ffc1fe783,80060,curitiba,PR
