review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
10aa4728147a087ba4bd96b3543ab9a0,17a4db677e57484f24eb68217b8de4c1,1,,,2017-12-08 00:00:00,2017-12-08 10:30:43
ecaedd91141c26f8f2d350a6bde8b6d5,9bc38db4ef1d6f4fd1844e03b30b843e,5,,,2017-12-09 00:00:00,2017-12-10 02:13:35
8dda028c0554c725f83c981661315957,5fc25db83662b2660bd61440ba3ec9b8,4,,,2018-08-07 00:00:00,2018-08-09 20:44:49
bde00e65e166bd68a4d229b512137b4b,2695c625c0969a576dfa8a6888fd04cd,4,Produto bom,"Gostei do produto, vai ajudar no adestramento do meu cão.",2018-05-24 00:00:00,2018-05-24 23:33:26
a72a224447985e6edd3c218973b2708e,966d900084ff48f38516ba0a9bd50cfe,5,,,2017-12-15 00:00:00,2017-12-18 11:32:18
44c6edd161f3b16efd8f3796b4a01840,32a1deec544b7ad8e44ba2e87dfae1a9,3,,,2018-06-07 00:00:00,2018-06-09 07:54:20
f621eefb2bd3de19a6dc4ce507e7a95f,8cf0f8036fecc83aff5f07f4b5a4db55,3,,,2018-05-09 00:00:00,2018-05-10 14:35:37
2415c46270ab051d58c519f1f6765d94,6016370c0d4a0da9c57394f85d9d11d6,5,,,2017-11-09 00:00:00,2017-11-10 11:22:58
4ffe095a1641547b1a7483e31526e253,2d4725d49513bce62ea366e8f0e213ed,5,,,2017-07-19 00:00:00,2017-07-19 23:32:09
966c1eff62aceb8ec5e28d53b757ae7f,9f9df59d8852ad5630e576aa48249c26,5,,,2017-07-22 00:00:00,2017-07-27 10:55:03
6830d44c1e2f20aefb93f7ab0acd1bef,46b7b64f475329c65fb18b99c7fb373b,5,,Excelente trabalho,2017-12-27 00:00:00,2017-12-27 19:40:06
d040cd1b42f439d75af482cef3cd5e55,4e6d546fa72049694bdc912c60fc4953,4,,,2017-11-24 00:00:00,2017-11-25 01:05:46
e4c451cc55e6e469e067266dc474fdfc,36534fe142509f207606ad15c006b7dd,5,,,2018-08-16 00:00:00,2018-08-22 00:58:40
b87c77c6969c546eb0079cd3c8f2ca7a,e1621bf755f6bd6cd7a8969768f6b2d6,4,,,2017-10-07 00:00:00,2017-10-09 01:35:06
97a5daae50989afbd90188c7d53bb758,0eb80d59f694ad72634241a02599f64b,5,,,2018-05-09 00:00:00,2018-05-11 20:02:45
70ce7ddd6ff7a4fb442311a3a4dc3e01,3369b9e1711af775c57b7ad52baf8017,4,,,2017-10-28 00:00:00,2017-10-29 10:36:55
af88aa8db8044fa0e56922e5d0974406,76149a98fb53f831f6aa676c3193ee0f,5,,,2017-06-23 00:00:00,2017-06-24 01:22:02
318acb890d925e54ad92ec7c6299464e,ec5cf2317f5141a62836da8e71586eb6,5,,,2018-03-27 00:00:00,2018-03-28 01:58:27
a59193f4e353c6a6129ba9ddaba2673c,ed4a172213a7200e76de6bc76fc586d9,5,,,2017-08-19 00:00:00,2017-08-20 01:53:53
9126363082ee965a17e8ccbe7d26ce09,ac2a626df847783c310f77108af182ea,5,,cc,2017-12-29 00:00:00,2017-12-29 23:57:25
d466b6a5aa6b4f9a603c402644d86467,dcd05d9cb9629d8ee695cc3f2e030bf0,5,,"Gostei muito vale apena muito certos um grande abraço
",2017-10-20 00:00:00,2017-10-20 22:14:38
af31ff6a1035042ce17d116b8c44bd53,bd5d8e4ebcc034472954de8f591cd151,5,,,2018-08-15 00:00:00,2018-08-16 17:48:52
2068f01ae18501355f81fa4d84df4ffe,eb6b32a82d2459d0ce7f2089f9eba0f2,5,,,2018-05-08 00:00:00,2018-05-10 13:00:04
ed3bc676a14ae463db0db5817359cb89,85031edc7b58dbec75ff2e24d7365e13,5,,,2017-03-15 00:00:00,2017-03-16 01:11:36
5f0428a03442ea31320367014dc51a50,0818699476819463109688475b808343,3,,,2018-06-10 00:00:00,2018-06-11 00:57:05
10a56938fd5f906235493ae7c79393a6,1777f6d0dafb34a24cffac1c7ad5d618,4,,Depois achei mais barato em outro site,2017-11-08 00:00:00,2017-11-13 13:44:05
fb64d281187bc998c503787238f9a56c,4e78c8e6f00a4ca7409db04227837738,4,,Boa,2017-10-24 00:00:00,2017-10-26 14:42:21
ff347bbcee689f60977e5935e0ca8bf7,aee4a272cfe5c5e7d83360d9ad2206e7,5,,,2018-01-20 00:00:00,2018-01-23 00:03:43
75cc245b0858ab65bd1fa88eec57d394,dbd8e1a6d62bae210e6a42ed8bcf8d39,5,ELOGIO, SEMPRE QUE COMPRO ALGO NO baratheon OU EM SEUS PARCEIROS FICO SATISFEITO,2018-06-19 00:00:00,2018-06-20 23:18:53
1c07c605993cf0760534628e40206cfe,ba8a2682e4b170d1b0f4f3507c2dddc5,5,,,2018-02-15 00:00:00,2018-02-16 10:05:49
d91307e17eebf8d1d920a2eec2a2392b,10870ce1b8fbb2c59df2c544b74d1b54,1,,Produto entregue não confere com o comprado no site,2017-07-23 00:00:00,2017-07-26 21:52:30
47a9551fb3f277ba0c5afef69e32ddbb,1508d47584249ae1045eb47cf1653ded,5,,,2017-10-26 00:00:00,2017-10-27 00:29:29
b8f79fe5aae72e2bbb3874760f6d5881,f5bdbbff47c740c2cca90305841220a8,5,,,2018-02-21 00:00:00,2018-02-22 09:20:58
2b32d8d189029638636c407a818ae39b,8dd212b37ef87381b34684de2200d25d,5,,,2018-07-13 00:00:00,2018-07-13 22:45:46
35c7207196a522f0c5b86944bacf1585,63252822ecaf7648b1528bf6b64fd25d,3,,,2017-03-08 00:00:00,2017-03-11 15:23:44
e00584508b22c63ed41c8a04ca75dc71,91db217544d0eac98354b11f2f35abcb,5,,,2018-05-15 00:00:00,2018-05-16 12:15:49
587bf11f78c57bdcaede579c9b387362,5feed08e8f66735ba71592e68d15a602,5,,,2017-11-04 00:00:00,2017-11-05 12:25:54
3e20e1be39bb88b801b2047fc7ec0be4,34ed8b79fd1d5c5550059a18277cf3fe,5,,,2018-02-23 00:00:00,2018-03-23 00:27:58
03a047ebc544e597b4e65d8808b586dd,ffe4972089425f7752aad086a7fdce28,1,,Por enquanto estou no aguardo da troca do produto,2017-08-31 00:00:00,2017-08-31 21:49:19
429517c95fac66b694dba1b9d1a236c1,d1373152bf63d51168f41cbeba3663a8,5,,,2018-03-06 00:00:00,2018-03-07 00:35:18
b6ec667265d4f76bba5d69f4966dcd55,33d6fae0e702308c1b1c332b45653b71,5,,"excelente,chegou no prazo certo",2017-03-22 00:00:00,2017-03-23 01:22:15
d205cb34328bfd9e260d522a91617b1e,86f409689bcc6848577f53fcfa1154eb,5,Recomendo,"Entregue antes do prazo, super recomendo! 
",2018-05-11 00:00:00,2018-05-14 20:07:12
a6c39bd044422faef7531ba4052ddafb,bc250fb00c3c49af75ff964a4d987d6f,1,,Não recebi ,2018-08-08 00:00:00,2018-08-08 22:21:49
4e6e4fdbc34f24b21f2b66025ee7af71,4dd4745f66dc08de8b825edf6155ce4b,4,SIM,satisfeita,2018-04-24 00:00:00,2018-04-27 11:18:07
d733618a1d2e550024ca416c715dbf9c,722e7452a1ac677a58f6ad6ed2a94420,1,,"O produto chegou errado, estou aguardando retorno.",2017-12-14 00:00:00,2017-12-18 12:07:26
c095c8f7ff4a125caf15e064cd8424e3,981222fe88bbeab39c6ca1fa7bceba4c,5,,,2017-12-05 00:00:00,2017-12-06 09:34:43
f6a4741267cc97931b8198d5ca50dd99,51149ebc2ec1ecbf8a2503fd49753259,3,,O produto tem que vir com os parafusos para fixação do mesmo na moto. Pra ser completo na questão de compra sem ir nas lojas físicas.,2018-03-12 00:00:00,2018-03-13 14:02:00
b1945c9e366fcf5a921a54e4263b881f,0ac83eb5438f811c9d825c0a059a0f28,4,,,2018-03-21 00:00:00,2018-03-23 22:31:15
7d1bf87095224ed36e57cfdc77b6b342,6f7390ae95a89ea985e0d81b189e96d5,3,,,2017-02-11 00:00:00,2017-02-14 09:33:30
9a7df3dd5d627fbea9f21801cdae60bf,f97038209977e4fcbbbb7ca58e55bc1b,5,,Produto de boa qualidade e a Loja Americana entregou antes do prazo.,2018-04-01 00:00:00,2018-04-04 12:07:47
18bb7203e831fa93426938b1c521f7d9,31b82ff746d73aeab9bc070c10156273,1,,,2018-05-19 00:00:00,2018-05-20 15:48:11
22fc75395a6d93708119e86955b8ae81,28da718adba0d004199488ce3106152a,4,,"Fiz a compra da mochila pelo site, o processo de envio foi rápido mas os correios deixaram a desejar, pois o produto chegou depois do prazo. O material da mochila é muito bom, ótimo custo beneficio.",2018-01-09 00:00:00,2018-01-10 00:58:59
6010f9b986dbef9ff3bac7f69c09a445,40237bfdaa849b45bb6dc75be63c3abf,1,,Estou esperando meu produto que não chega está atrasado e não consigo falar com responsável...,2018-03-17 00:00:00,2018-03-19 11:55:25
ac595bb363215e09748fe2527d430847,971255ac71ca5ab5eccc94b177e081c5,5,Excelente,"Entregue antes do prazo, com qualidade e como especificado na publicação.
Recomendo.",2018-05-15 00:00:00,2018-05-16 10:54:40
ee9210128e9071190196956a76fba623,387c2c33e495538e94878a500bf8e6d5,1,,"O material não é muito bom, e foi entregue com a almofada, com a costura toda torta, não parece que é um coração. ",2017-05-10 00:00:00,2017-05-14 21:57:30
df47f4e9ec6b04f894c25f83d2458685,2f8eea85236019981baf4408c9123ff2,4,,,2018-08-07 00:00:00,2018-08-08 21:43:09
c92876be749e2da2ddeeece8fa6eeb9e,56ee0507f806ad1a079e2905d5beff09,5,,Produto veio embalado cirurgicamente !! Muito bom,2018-03-18 00:00:00,2018-03-20 16:01:58
68ea58a4d447939f8e5428e13b5b7651,75e7e33e52d884da90b436ae1da13be5,4,,,2018-01-16 00:00:00,2018-01-17 11:58:32
c0f530114b5d9d3916a04fb2f6696028,1cf9fb7308beb8ef95005967f336cefb,3,,"APAGADO FICA ESTRANHO, MAS LIGADO FICOU BONITO.",2018-01-10 00:00:00,2018-04-05 04:23:11
31a6c50e4f65e71ffb6c99f31bdaca26,5ad82a9fb12ff34f8883ccfaddf3da4f,1,,meu pedido nao veio comprei dois relogio branco so veio 1,2017-11-01 00:00:00,2017-12-20 15:01:20
046602d1df702fb864b3401676106c2e,528b401a2474f3a33a3373be7a77a0cb,5,,,2018-04-22 00:00:00,2018-04-24 22:11:29
86dd062c5ada2f0d43c725e6563bd8e4,e20a706ac55f135718368acf3c333dc4,1,,O produto não funciona.,2018-08-15 00:00:00,2018-08-18 17:25:11
5e45448c66b9c664006ea6829360b9ac,63d8235747e25f4b65895e91ff64d778,4,,Ótimo produto,2018-04-21 00:00:00,2018-04-22 02:17:31
370aee3f0da25921906d1c643416c565,7870e4898f865975acb43fb1c282f4d3,5,,Muito obrigada. Chegou até antes do prazo. Muito grata,2017-08-09 00:00:00,2017-08-12 10:00:25
8d732a3a84fed74c1f6d6459b0cf5466,9751ad9e269564b0b79cc17a82fe06c4,5,,Sempre que eu continuarei a compra nesta loja ,2017-11-24 00:00:00,2017-11-26 19:30:31
9f0292ddc388ff24bc019780ab6fa8db,7d1ac7d65c6b5d59a9ac241fa41da57d,5,,"Ocorreu tudo certo,tanto o produto quanto o prazo de entrega..
",2017-06-30 00:00:00,2017-06-30 21:53:31
28f4916cccacd0d91bf4909bb9663600,3521cc9e135966413d4c3eb1a212e19a,5,,Do jeitinho descrito na propaganda. Eu recomendo.,2017-11-26 00:00:00,2017-11-26 16:28:31
14ee1990f37cc7df9c78618992d52cc2,cb740e05716c376f1e99f0509fad75c7,5,,,2018-06-26 00:00:00,2018-06-26 20:00:47
12b603d498868605d23129b81416a455,2b80bbe860a78a5c399ce50fd730c376,1,,"Meu produto não foi entregue ainda, espero que seja! ",2018-02-25 00:00:00,2018-02-26 00:57:39
6bfd371f70e68a2a65f275be5a20a8c2,2d48a0bfbce1c7340ddc2571ed138bd5,5,nota 10,"CHEGOU ANTES DO PREVISTO ,TUDO CERTINHO OK !!",2018-06-05 00:00:00,2018-06-05 21:10:59
0b62f349f971d93cc42d1d1e940c43b0,742aea07dd8f1cc25098f44089301a0c,4,,,2018-03-29 00:00:00,2018-03-31 21:17:45
6e0aa1e1ab7c533224d933fe5606d539,8adafb3466daa5395694d3a906ff9d40,3,,"Recebi 5 anilhas, faltou apenas 1 de 3kg",2017-02-15 00:00:00,2017-02-16 15:24:27
48ef123c84ed3581cdb78c417798ede2,629bb9d04c91f3a7d95a5fe1432ce47b,4,,,2018-02-21 00:00:00,2018-02-27 17:01:30
ef4011f6a6305ca65140481b1baa93a8,3d7264091d686b71e3250b37f6ea6f07,5,,,2018-03-03 00:00:00,2018-03-06 00:40:10
7968fb23803c69d0dbb64ddc0e6637ea,6fd39a1adde54d0a5e6fe5ddc6c8784a,5,,"Chegou antes do prazo,igual o da foto adorei.",2018-04-20 00:00:00,2018-04-23 03:38:43
15b0f031576ab4f71830c3e3e6a0d1fe,6c51f58aa6e93a65c7002b68ba2806cd,3,,,2018-02-26 00:00:00,2018-03-03 21:50:46
2d055890a7f4c330e2841ab84b37aa0e,15d4f841b96cfb3f782523aa7a562b9a,5,,,2018-01-13 00:00:00,2018-01-16 01:06:07
deab905e4146b76ac54398ffeb6a4f1c,ded4e6e4d721200bd599d81e5b29901f,5,,,2018-03-10 00:00:00,2018-03-12 20:14:06
fb107e440941b6378db96db3d15e1a73,9ffdb44f6b79111e57d86b61146fba23,5,,,2018-06-22 00:00:00,2018-06-22 10:04:15
93520cb587a59be7c8923b2be18aff85,1dfe1249fb9a3871f918c37f1e5f68a6,4,,otimo material,2018-06-29 00:00:00,2018-06-29 22:56:17
e7c21f3af08beb71dda3f614f2a730ef,e0942435c7d11eaa9417d35a47694b1d,3,,,2017-06-01 00:00:00,2017-06-05 14:33:30
beefeeb6bbe174d9c5d6ee3daa7e036a,faa4ccbf5f173ece3de4cc37664ece62,1,,Tem 17 dias que estou esperando a mercadoria e nada de chegar ,2017-09-27 00:00:00,2017-09-27 16:12:40
cbed3b30debbbc95db8cc88c7c040139,9e97400ef316f1d0209aec475ab50554,1,,"Foram 2 pedidos
1 não chegou
Aguardo",2018-03-18 00:00:00,2018-03-20 03:35:54
408c085b9610544002d03c37756fe5eb,9bbb33e6918e2064e479c9bbeb6db909,5,,,2018-06-28 00:00:00,2018-06-30 17:54:01
76a1d2782f63b81646978a0d026f6adb,42a64eac09d0a6be5a307753093d45e8,5,,,2017-10-27 00:00:00,2017-10-27 17:14:30
a4ccea58df3ba68cfb00f725e9fe2423,0c87dd1621990a460672f431810cb35c,4,,,2018-06-20 00:00:00,2018-06-28 22:27:04
741fec39b3443e1b7e10e0a77215c7a2,9a768a8d504ada830b38d678f12d972e,4,,No prazo.....bom!,2018-02-24 00:00:00,2018-02-25 11:47:42
84ebbd8de64d5ee1a45f04e6cecfa42c,c9a9cfcae27293ffcf7a40ce1e34f18f,4,,,2018-08-08 00:00:00,2018-08-09 07:42:39
3ac055e8257df9d0ecb935a6ef653767,31995e0e4e63c77d8f5cf8970cd39a7f,5,,,2018-06-23 00:00:00,2018-06-24 23:55:40
f1f1dcaaa157be564ae13aa803316688,4bad794236d71eada0390ce3edb591fc,4,,Dentro do prazo,2017-09-23 00:00:00,2017-09-23 21:50:46
ab05550bee6699840a981a8db793c652,06a9ff8c19b2d371a45c48568283929b,5,,,2018-02-16 00:00:00,2018-02-16 21:13:42
83bfcbb0ff288331f17633df5c745a69,a0c1ac2d2b7ee099ba14b612a76b6187,5,,,2017-09-09 00:00:00,2017-09-10 00:35:11
678767deca2a1a5d1cd90ca3d6b9b5e2,9d241238f3827aced623154ace551dd9,5,,Excelente na compra no pagamento do boleto bancario e na entrega obrigada,2018-03-16 00:00:00,2018-03-18 22:21:50
21d512be75c06a5677bd2b50935659ca,4781da20482e1cd01049b1f299ead78a,5,,rapido e seguro,2018-03-30 00:00:00,2018-03-31 12:18:01
28c84eec1db1978fd51d5ceb35e19c52,8b02a2a9b1ae5a5e5e840795cdc70fc3,4,Tudo ok,,2018-08-29 00:00:00,2018-08-30 15:16:59
9433496809316281ce3edab57b9382dd,de55aaef46848b1f0c47093ba2430a27,5,,,2017-04-01 00:00:00,2017-04-03 11:13:14
ab3227890412298243105b93ec362c55,c6b9d35e4e9ddeeeeb374acaf98dbf2b,4,,,2017-10-11 00:00:00,2017-10-14 19:56:16
774043ac971ccec5dd34cbd29a60eeb1,341cce59fc24a0f0cd59c5f25282b1ca,5,,Gostei muito.,2017-04-11 00:00:00,2017-04-12 02:33:12
bfa7622cb322bafc0e1db7be77f723f8,5dee8eedf4516e7562d1ec0f62833392,5,,,2017-10-02 00:00:00,2017-10-05 00:03:37
dc1eaa63250f294b3f7cc1b9cf86cd16,8f836421e8adb99ac1f8075c27949f7c,4,,,2017-08-04 00:00:00,2017-08-04 19:46:33
7c93f9e8b0b1e3a76a083381fd0d6cb5,1222dd8e203987d55f99c5552d41746e,5,,,2017-10-04 00:00:00,2017-10-07 00:06:07
8b424645905cc609366a1efab5feab8b,4759dc5cd30f8e283de04872dd5446cd,4,,,2018-06-21 00:00:00,2018-06-21 16:36:20
4857975f228e03e425260c72fb4a462e,f63534bddbd95cda0a1f281a1994a1ef,5,,,2017-03-22 00:00:00,2017-03-22 12:36:27
4b0491e86c4f31c6ccffca4d228a31f2,089099bac717ea03540251a8c02858b6,4,,,2018-05-17 00:00:00,2018-05-20 14:46:13
ff76ca1390fbe8f6f443638b5cd2250b,2d9d63715c81835d6114d3f608fd9f1c,5,,,2017-09-01 00:00:00,2017-09-02 03:33:11
9649393456887a854f15433106c0cedb,62059211790cf7661fe10443c75e8f17,5,,"Fiz um pedido de um produto que estava num preço otimo, e cancelaram depois que eu paguei...",2018-03-16 00:00:00,2018-04-06 02:55:47
1d4e6265592ab13efea438968c2ea0af,b2177e0904af2bc1e3ab8e1eecd2e90e,4,,,2018-05-22 00:00:00,2018-05-22 14:08:11
04a7bdf4125a3845fad681af9aef6e0f,110ac0768c3e3a78e2937b1cb1ea3395,5,,recebi esta embalado nao tenho como usar por isto e a minha devolução,2017-06-15 00:00:00,2017-06-16 11:53:26
c0af17e6955ddb20bae386287062569e,30a897c2be083ba0f419c5b2cc9ca368,5,Ótima ,Tudo certo ,2018-06-09 00:00:00,2018-06-10 16:39:44
0ac290997d3ef685631d7d18f41acb43,c13ac59826a76ae21dbe5b33ae83b857,5,,O produto excelente material resistente. ,2017-11-28 00:00:00,2017-11-28 23:01:08
1c903c1e01aa443710d5b31858066410,c1101a911387fc42d24230c28f75f016,1,Uma merda ,Eu comprei uma almofada pra neném toma banho paguei 100 agora chega uma nota fiscal de 75 reais quero sabe quem vai me devolver minha grana pois com americana vc não sabe onde reclama lixo de loja ,2018-08-14 00:00:00,2018-08-15 14:38:41
1f1a360d7e328fbdc81dd42416edb186,d25eb73c856b09c77cd7dd09d9a488c2,5,Legal,Vai ser de muita utilidade.,2018-07-25 00:00:00,2018-07-26 18:35:40
4823717475072bfac1cde413be589427,d170580dfcd364efdb0c94f51bac0fc3,4,,Recomendo chegou melhor que lannister. ,2017-02-15 00:00:00,2017-02-17 23:29:17
4a171b575b9fe4c503d019f0e25ff3f2,8ebbdbcc79e51da16021583a29f2ee21,5,,Muito bom e lindo! Recomendo ,2018-03-14 00:00:00,2018-03-15 06:52:32
b8604e6cebaf346d62bad9219d0c2030,f829f185f0ec92a117ee3d8c9e9ed19b,5,,,2018-04-10 00:00:00,2018-04-10 20:19:34
7015a3567694d9d33621a1a842f8393a,76c4c846aae2dae9e87dfa492c3f5259,1,,Só Chegou um produto,2018-08-17 00:00:00,2018-08-17 20:11:48
becd0ad817a219a0284b1ae090cf9af3,86af9599ffd64a39d743904daa8bdb2d,5,,,2017-12-28 00:00:00,2018-01-01 14:42:17
d8aad7acfa4af1cb745365c63b0fdb8a,d16b2207d93383dc91aa5da54cec3d0a,1,,"Não recebi o produto ainda, sabem que o correios é uma porcaria e insistem em fazer esse tipo de envio????",2017-12-17 00:00:00,2017-12-26 23:11:47
4c7dd9ccf2ab022216addbf4cc2276a1,f92af4956f690ebc9200d25029ce7c06,5,10,Muito bom o serviço prestado. ,2018-05-18 00:00:00,2018-05-21 13:16:18
9d3e9831aab3a40c096f2f23cfe69558,87d439e33701be5b1e607849115ebf5b,5,,"Fiquei com medo de não ser exatamente o que desejava, mas me surpreendi. Chego antes do tempo previsto e tudo certo.",2017-12-29 00:00:00,2018-01-02 19:18:26
c9eaf1112f022dde05be72ff59b47c86,9ac9cdfc539eaa872e8d0c652d660e6b,5,,parabéns pelo bom atendimento,2017-11-25 00:00:00,2017-11-28 14:21:49
ec036a99e994460a6858c20cdbd831f4,1feae53afbeb20695102145770b6037a,5,,Muito bom,2017-12-27 00:00:00,2017-12-27 18:20:17
392a8f41e2cf7b72a90820aa9126fb6b,ecfb623451269ac76a1469faf66dad27,5,,,2017-12-01 00:00:00,2017-12-01 15:23:21
d1c00b8ef47b374d4c36284ba8775931,f2a150c813c1eb96fd1883c1ed8fd9e5,5,,,2018-06-28 00:00:00,2018-06-30 21:49:05
7540d9d77486bcb226ae84011b53f61f,5820261a4aacfd67c653d120a4acdc46,5,,Produto muito bom e entrega rápida ,2018-01-20 00:00:00,2018-01-21 00:52:57
303cfeadd53585dbdd1518603f1303e2,6dac04f41aba0a18ba91cbe9779267c7,5,,,2018-02-20 00:00:00,2018-03-02 01:15:13
23981004bbcfe4e9136363d01fa7ee00,687e2110fd453476f1c045ce5c1a6d3f,5,,,2017-09-14 00:00:00,2017-09-19 09:31:22
34869475882b0744a95d4e899b36b47a,67d760ec323d2c9f0292ec4cdafc676e,4,,,2017-11-10 00:00:00,2017-11-11 21:39:49
b1bf1b0921fe44462feefa067d1cc395,87a831a955e30fb081a9e79b0c39573e,5,,,2018-04-13 00:00:00,2018-04-16 12:17:00
38e7ab914245e2f84080e349f5e6810d,5c7ffa6a8321eb05f96b3f941cf874e5,1,Produto diferente do que ,Comprei um modelo de relógio e acabei de receber outro produto ,2018-04-26 00:00:00,2018-04-28 21:16:01
57af925aabe51927dd1ad86de9e0ba91,1e613bb0c5a8b4b9a311d131c2564731,5,,,2017-11-24 00:00:00,2017-11-24 14:39:24
082c7cb2d5fd14af8f3088e6cff542cc,eb808f17e12419314395e5309b23258b,1,,,2017-12-02 00:00:00,2017-12-04 21:26:26
3ab396e0b51770805209fae9394b9fc8,2557cef5a78a394bcf4c079121cc3b08,5,,bom,2018-01-16 00:00:00,2018-01-16 14:14:30
01e0c593df0393b1e07564819184b771,c40180549a3a3bdff8f27b84bfff14ba,1,,,2018-03-23 00:00:00,2018-03-23 16:43:59
0a5683a1c7e0b53e725dfdc0af95218a,69bc60eaf6ebaa60161426acc2dc5fb4,5,,,2018-03-17 00:00:00,2018-03-18 23:20:09
1a6210951d47ea8df2b638a86e8cb662,ecd6c4b673e81e3ba899f65b2135ce70,5,,sem comentarios lannister uma das melhores lojas da internet,2017-08-26 00:00:00,2017-08-30 01:12:47
86d87b1d3b654241ce5685c585844cb7,bf4f937c279d6f44c375450523ee9383,4,,,2017-10-14 00:00:00,2017-10-17 14:37:24
02088d0214d536e417f715c195021bf9,df30286452a2054192bfb48c75e6287b,1,,,2018-03-28 00:00:00,2018-03-28 04:03:17
41d393931f91ea79417296574ab85423,199b954f78aa6406855014a9a935ef5a,5,,,2018-02-23 00:00:00,2018-02-23 14:22:30
83569044fd6506374dcd4e45e9cfd3c6,7cdb98b018309556c5994e4a200213c0,5,,,2018-08-14 00:00:00,2018-08-14 15:10:48
47404e8fa340a8ea8db30e63cdfe0966,a3115f34be015286911b92beba41be5f,5,,,2017-05-17 00:00:00,2017-05-19 16:39:24
de622ecbd471d6b409ad21eadbaf3088,08fb5d31021fb887ce4ab33b8cdb804e,5,,,2018-08-29 00:00:00,2018-09-01 00:13:56
7f6dd67b7b7df2504e245e9a6375c78b,8cb407154874301be08656a7fb09d9d9,3,,"muito pratica de montar, não tem um bom acabamento, um dos buracos para travar o encosto estava torto então tive dificuldade de colocar a trava, mas atendeu a minha necessidade.",2017-05-24 00:00:00,2017-05-26 12:26:44
e338c9c3b0a83b46d019e77b60cae1f6,9f33a39fe21aa7e49c58d5c16da393a0,5,,Atendemento Otimo Entrega Antes do praso E produto tambem otimo,2017-04-08 00:00:00,2017-04-11 17:09:01
4608a6201966701411b8ad28ab3fa765,30912e56cd416bbcbd9d3282e643c27e,5,,,2018-07-31 00:00:00,2018-08-01 16:10:16
073537c4ef29889655c66efb36e94510,d11fc5b9e5bf7a0c4ce41b04a59f0154,5,,,2017-12-22 00:00:00,2017-12-23 12:54:24
f54b5fcd39c2618cd50d156ec1e40973,3675f490195ac2070f7f45581da241c9,4,,,2017-12-06 00:00:00,2017-12-07 10:29:58
7c4c2d10a57d4aab58a570a5a8ac9f2c,e269b2472c0546324acf4d09dd7acfab,1,,Gostaria de esclarecimentos acerca da entrega que está em atraso ,2017-12-20 00:00:00,2017-12-20 09:27:06
417982bcc5bd011ef76a77069929c826,a144aa25d9d14f25ee9f3ec4118e5517,1,,,2017-11-26 00:00:00,2017-11-27 20:14:47
0ef00e946b06956073dc36679a039536,9b8f6a6ca0b17d35ff480e9a2ad8b7ed,5,,"produto entregue bem antes do prazo e de boa qualidade, recomendo.",2017-05-04 00:00:00,2017-05-04 21:42:43
1123b4f0d4e47deb5e5898e5e7e03ff6,d5ca15179b0ee9c4d3720776ad896416,4,,,2018-07-25 00:00:00,2018-07-29 21:59:34
8b9c20a773458cb2677630794d2f43d8,0aa1d9509ae8e0c76c03ad7ba91dc81a,5,,,2017-05-26 00:00:00,2017-05-27 09:11:25
8138e27c26dcc5ca6d19ad069df62861,b0687213cf67e3c3aa0fc89237bc79b6,5,,"Bonito, resistente, bem acabado. ",2018-04-07 00:00:00,2018-04-08 13:02:51
f21acfc3a8ed8f0d80ecd1cd0a0b2a8c,31b7099f02dfb1ef54bf9b3c44aaf417,4,,,2017-07-15 00:00:00,2017-07-19 01:20:16
e8d1bc0188ba7974e847024cab472cdb,7678a9ec36abfc35527725816936da8e,1,,Não foi entregue o produto .,2018-04-08 00:00:00,2018-04-09 22:47:36
776322716dcf071790e80ca840e1ea3b,922aeb0ac07d644471698222684ea285,5,Recomendo,"Produto muito bem embalado, sem nenhum dano à embalagem, rapidez de entrega, demonstrando muito profissionalismo. Gostei!!!",2018-08-07 00:00:00,2018-08-08 17:02:43
938a61beb270ef1e023813b73378f65a,3d0a2787777e731001936c8a443b22fb,4,,,2017-10-11 00:00:00,2017-10-11 23:26:20
eb4284d271049060a05298a28d807087,4a99025f5af0af1eb1b6602980ae4a82,5,********recomendo,"Após chegar, realizei o uso nos pontos de indicação, a paciente teve qualidade de sono que não tinha antes.",2018-08-03 00:00:00,2018-08-04 01:49:38
81d037f3c671f9525b78ca27359034c4,02624f7cd7272b3e027320023dbdc99b,4,,"O produto é de boa qualidade, muito bem feito. Mas é um pouco maior que o tamanho descrito, fica um pouco grande para 15,6. Sobra dos lados mas nada que não dê para usar",2017-10-26 00:00:00,2017-10-26 14:41:01
b55ecff8f35fb74bc0b38c4c995ae21c,0f2feb76d52c8e1be73daf8769a393e8,4,,,2018-01-26 00:00:00,2018-01-27 01:10:07
ad3e5fffc5bed4ae1b2371cbd5e98f7a,dd0873e10bd3c63b350df2fb55bbbfb0,3,,,2017-06-29 00:00:00,2017-06-29 22:08:03
d541a179e03fe3597a2d67d6cee1dff0,45f538a7067ec91ebf71a1bc95a63be4,5,,,2017-11-01 00:00:00,2017-11-04 03:36:37
f6a856dbc72d2a8bb09d860da9215545,3ac745c240dae78ad2e1b9e191e92143,4,,"Pagamos frete para receber o produto em casa . 
É mt chato ter que ir nos correios para buscar . Nem em área de risco eu moro . 


",2018-02-01 00:00:00,2018-02-01 17:25:34
9610ac7eabcf1bee94affc418bd757c2,1b151132de254c39a49f595684c80b41,5,,,2017-11-15 00:00:00,2017-11-16 01:10:14
